Current Table Name,Current Field Name,Current Field Type,New Table Name,New Field Name,New Field Type,notes,Max Length,Foreign Key Constraint Name,Foreign Key Table Name,Foreign Key Field Name,Index 1,Index 2,Index 3,Index 4,Index 5,Index 6,Index 7,Index 8,Index 9,Index 10
<THIS MUST BE AT THE TOP OF THIS FILE!>,citno,,citation,citation_id,INTEGER,Auto Increment ,,,,,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,abbr,,citation,literature_id,INTEGER,Nullable ,20,fk_ci_l,Literature,Literature_ID,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,cittitle,,citation,title,STRING,Nullable ,240,,,,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,author,,citation,author_name,STRING,Nullable ,240,,,,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,cityr,,citation,citation_year_date,DATETIME,Nullable ,,,,,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,citref,,citation,reference,STRING,Nullable ,60,,,,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,cmt,,citation,note,STRING,Nullable ,240,,,,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,userid,,citation,<absorbed by 3 amigos>,,,,,,,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,created,,citation,created_date,DATETIME,,,,,,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,,,citation,created_by,INTEGER,,,fk_ci_created,Cooperator,Cooperator_ID,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,modified,,citation,modified_date,DATETIME,Nullable,,,,,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,,,citation,modified_by,INTEGER,Nullable,,fk_ci_modified,Cooperator,Cooperator_ID,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,,,citation,owned_date,DATETIME,,,,,,,,,,,,,,,
<THIS MUST BE AT THE TOP OF THIS FILE!>,,,citation,owned_by,INTEGER,,,fk_ci_owned,Cooperator,Cooperator_ID,,,,,,,,,,
,,,code_group,code_group_id,INTEGER,Auto Increment,,,,,,,,,,,,,,
,,,code_group,name,STRING,,100,,,
,,,code_group,created_date,DATETIME,,,,,
,,,code_group,created_by,INTEGER,,,fk_cdgrp_created,cooperator,cooperator_id
,,,code_group,modified_date,DATETIME,Nullable ,,,,
,,,code_group,modified_by,INTEGER,Nullable ,,fk_cdgrp_modified,cooperator,cooperator_id
,,,code_group,owned_date,DATETIME,,,,,
,,,code_group,owned_by,INTEGER,,,fk_cdgrp_owned,cooperator,cooperator_id
aact,aactno,INTEGER,accession_action,accession_action_id,INTEGER,Auto Increment ,,,,
aact,acid,INTEGER,accession_action,accession_id,INTEGER,,,fk_aa_a,Accession,Accession_ID
aact,action,STRING,accession_action,action_name,STRING,,10,,,
aact,occurred,DATETIME,accession_action,occurred_date,DATETIME,Nullable ,,,,
aact,fmtoccurred,STRING,accession_action,occurred_date_format,STRING,Nullable ,10,,,
aact,completed,DATETIME,accession_action,completed_date,DATETIME,Nullable ,,,,
aact,fmtcompleted,STRING,accession_action,completed_date_format,STRING,Nullable ,10,,,
aact,showweb,STRING,accession_action,is_visible_from_web,STRING,,1,,,
aact,narr,STRING,accession_action,narrative,STRING,Nullable ,2000,,,
aact,cno,INTEGER,accession_action,cooperator_id,INTEGER,Nullable ,,fk_aa_c,Cooperator,Cooperator_ID,
aact,eno,INTEGER,accession_action,method_id,INTEGER,Nullable ,,fk_aa_m,method,method_id,
aact,userid,STRING,accession_action,<absorbed by 3 amigos>,,,10,,,,
aact,created,DATETIME,accession_action,created_date,DATETIME,,,,,,
aact,,INTEGER,accession_action,created_by,INTEGER,,,fk_aa_created,Cooperator,Cooperator_ID,
aact,modified,DATETIME,accession_action,modified_date,DATETIME,Nullable,,,,,
aact,,INTEGER,accession_action,modified_by,INTEGER,Nullable,,fk_aa_modified,Cooperator,Cooperator_ID,
aact,,DATETIME,accession_action,owned_date,DATETIME,,,,,,
aact,,INTEGER,accession_action,owned_by,INTEGER,,,fk_aa_owned,Cooperator,Cooperator_ID,
acc,acid,INTEGER,accession,accession_id,INTEGER,Auto Increment ,,,,,
acc,acp,STRING,accession,accession_prefix,STRING,Nullable ,50,,,,UNIQUE ndx_uniq_ac
acc,acno,INTEGER,accession,accession_number,INTEGER,Nullable ,,,,,UNIQUE ndx_uniq_ac
acc,acs,STRING,accession,accession_suffix,STRING,Nullable ,20,,,,UNIQUE ndx_uniq_ac
acc,,,accession,accession_name_id,INTEGER,Nullable,,fk_a_an,accession_name,accession_name_id,
acc,site,STRING,accession,site_code,STRING,Nullable ,8,,,,
acc,whynull,STRING,accession,inactive_site_code_reason,STRING,Nullable ,10,,,,
acc,core,STRING,accession,is_core,STRING,,1,,,
acc,backup,STRING,accession,is_backed_up,STRING,,1,,,
acc,,,accession,backup_location,STRING,Nullable,50,,,
